Название,Категория,Кухня,Ценовой диапозон,Адрес,Режим работы,Телефон,Сайт,Фото,ID,lat,lon
CHILLim Cyber Lounge,Компьютерные клубы,"Итальянская кухня, Европейская кухня, Американская кухня, ",Средний чек 350 ₽,"Московская улица, 54","['00:00-24:00', '00:00-24:00', '00:00-24:00', '00:00-24:00', '00:00-24:00', '00:00-24:00', '00:00-24:00']",+7 (8332) 44-90-05,,https://i3.photo.2gis.com/main/branch/58/70000001047676860/common,70000001047676860,58.603161,49.658216
"Four, ресторан",Рестораны,"Итальянская кухня, Русская кухня, Европейская кухня, Авторская кухня, ",Средний чек 2000 ₽,"Октябрьский проспект, 145 к1","['06:00-23:00', '06:00-23:00', '06:00-23:00', '06:00-23:00', '06:00-23:00', '06:00-23:00', '06:00-23:00']",+7 (8332) 20-44-10,https://www.four-kirov.ru/,https://i0.photo.2gis.com/main/branch/58/70000001007379384/facilities,70000001007379384,58.590339,49.657452
"Царское Село, ресторация русской кухни",Рестораны,"Русская кухня, Европейская кухня, ",Средний чек 1500 ₽,"улица Герцена, 78","['08:30-23:00', '08:30-23:00', '08:30-23:00', '08:30-23:00', '08:30-24:00', '12:00-24:00', '12:00-23:00']",+7 (8332) 40-53-43,http://m-kyhnia.ru/tsarskoe-selo,https://i0.photo.2gis.com/main/branch/58/8163302605593109/common,8163302605593109,58.599747,49.656206
"Nobel, гастробар",Рестораны,"Европейская кухня, ",Средний чек 900 ₽,"улица Воровского, 43","['08:00-05:00', '08:00-05:00', '08:00-05:00', '08:00-05:00', '00:00-24:00', '00:00-24:00', '08:00-05:00']",+7 (8332) 22-01-07,https://www.nobel.bar/,https://i8.photo.2gis.com/main/branch/58/70000001036037552/common,70000001036037552,58.594455,49.667082
"Offshore Drinkeria & Bistro, бар",Бары,"Паназиатская кухня, ",,"Спасская улица, 6","['08:00-01:00', '08:00-01:00', '08:00-01:00', '08:00-01:00', '08:00-03:00', '08:00-03:00', '08:00-01:00']",+7 (922) 995-01-99,,https://i5.photo.2gis.com/main/branch/58/70000001058651689/common,70000001058651689,58.602064,49.681403
"Сулугуни, кафе грузинской кухни",Кафе,"Грузинская кухня, Кавказская кухня, ",Средний чек 800 ₽,"улица Ленина, 71а","['10:55-23:00', '10:55-23:00', '10:55-23:00', '10:55-23:00', '10:55-24:00', '10:55-24:00', '10:55-23:00']",+7 (8332) 46-45-30,https://sulugunikirov.ru/,https://i3.photo.2gis.com/main/branch/58/70000001027621967/common,70000001027621967,58.603307,49.680738
Вкусно — и точка,Быстрое питание,,Средний чек 250 ₽,"Октябрьский проспект, 147а","['07:00-24:00', '07:00-24:00', '07:00-24:00', '07:00-24:00', '07:00-24:00', '07:00-24:00', '07:00-24:00']",+7 (8332) 20-37-94,https://vkusnoitochka.ru/menu?utm_campaign=Yandex_Maps_landing&utm_content=Contacts&utm_medium=banner&utm_source=Yandex.Maps&utm_term=-Geo-Campany_Card-Cities,https://i4.photo.2gis.com/main/branch/58/8163303606103681/facilities,8163303606103681,58.588547,49.657439
"Сулугуни, кафе грузинской кухни",Кафе,"Грузинская кухня, Кавказская кухня, ",Средний чек 800 ₽,"улица Екатерины Кочкиной, 3Б","['10:55-23:00', '10:55-23:00', '10:55-23:00', '10:55-23:00', '10:55-24:00', '10:55-24:00', '10:55-23:00']",+7 (8332) 44-00-70,http://sulugunikirov.ru/,https://i6.photo.2gis.com/main/branch/58/70000001046222472/common,70000001046222472,58.595916,49.602158
Академия Хинкали на Казанской,Кафе,"Грузинская кухня, ",Средний чек 550 ₽,"Казанская улица, 77Б","['09:00-23:00', '09:00-23:00', '09:00-23:00', '09:00-23:00', '09:00-24:00', '09:00-24:00', '09:00-23:00']",+7 (8332) 45-45-88,https://akk43.ru/apps/,https://i3.photo.2gis.com/main/branch/58/70000001037593401/common,70000001037593401,58.603008,49.683893
"Ойкумена, ресторан",Рестораны,,,"улица Герцена, 15","['07:30-23:00', '07:30-23:00', '07:30-23:00', '07:30-23:00', '07:30-24:00', '09:00-24:00', '09:00-23:00']",+7 (922) 663-70-08,,https://i2.photo.2gis.com/main/branch/58/70000001061537782/common,70000001061537782,58.600422,49.67611
"Хлеб & Пицца для друзей, ресторан",Пиццерии,"Итальянская кухня, Русская кухня, Европейская кухня, ",Средний чек 550 ₽,"Красноармейская улица, 5","['09:00-22:00', '09:00-22:00', '09:00-22:00', '09:00-22:00', '09:00-22:00', '09:00-22:00', '09:00-22:00']",+7 (8332) 20-62-14,https://хлебипицца.рф/,https://i1.photo.2gis.com/main/branch/58/70000001060047733/common,70000001060047733,58.591956,49.679536
"Bomarshe, арт-кондитерская",Кофейни,,,"Преображенская улица, 29","['08:00-21:00', '08:00-21:00', '08:00-21:00', '08:00-21:00', '08:00-21:00', '09:00-21:00', '10:00-21:00']",+7 (8332) 41-25-25,,https://i1.photo.2gis.com/main/branch/58/70000001057637527/common,70000001057637527,58.60553,49.675189
